,Code,SMILES
7765,SP01018,O=S(C(C=C1)=CC=C1NC(NCC2=CC=NC=C2)=S)(N3CCCCC3)=O
7766,SP01030,O=S(C(C=C1)=CC=C1NC(NCC2=CC=CN=C2)=S)(N3CCCCC3)=O
7767,SP01054,N#CC(C(SCC(C)=O)=NS1)=C1SCC(C)=O
7768,SP01062,O=C1/C(C(C=CC=C2)=C2N1)=C/C(C=C3)=CC=C3N(C)C
7769,SP01071,O=C1/C(C(C=CC=C2)=C2N1)=C/C3=CC=C(C4=CC=CC=C4)C=C3
7770,SP00947,O=C1/C(C(C=CC=C2)=C2N1)=C/C=C/C3=CC=CC=C3
7771,SP00967,O=C1/C(C(C=CC=C2)=C2N1)=C/C3=C(OC)C=CC(Br)=C3
7772,SP00983,O=C1/C(C(C=CC=C2)=C2N1)=C/C(C=C3)=CC(OC)=C3OC
7773,SP00994,O=C1/C(C(C=CC=C2)=C2N1)=C/C3=CC=CO3
7774,SP01005,O=C1/C(C(C=CC=C2)=C2N1)=C/C3=CC=C(C(C)C)C=C3
7775,SP01019,O=C(N1)/C(C2=C1C=CC=C2)=C/C3=C(OC)C=C(OC)C=C3OC
7776,SP01036,O=C1/C(C(C=CC=C2)=C2N1)=C/C3=CC=C(Cl)C(Cl)=C3
7777,SP01055,O=C1/C(C(C=CC=C2)=C2N1)=C/C3=CC([N+]([O-])=O)=CC=C3
7778,SP01063,O=C1/C(C(C=CC=C2)=C2N1)=C/C(C=C3)=CC(Br)=C3OC
7779,SP01072,O=C1/C(C(C=CC=C2)=C2N1)=C/C3=CC=CC=C3OCC
7780,SP00948,O=C1/C(C(C=CC=C2)=C2N1)=C/C3=CC=C(F)C=C3
7781,SP00968,O=C1/C(C(C=CC=C2)=C2N1)=C/C3=CC=C(OC)C=C3
7782,SP00985,O=C1/C(C(C=CC=C2)=C2N1)=C/C3=C(Cl)C=CC=C3
7783,SP00995,O=C(N1)/C(C2=C1C=CC=C2)=C/C3=C(C=CC=C4)C4=CC=C3
7784,SP01006,O=C1/C(C(C=CC=C2)=C2N1)=C/C(C=C3)=CC=C3Cl
7785,SP01022,O=S(C(C=C1)=CC=C1NC(NCC2=CC=CO2)=S)(N3CCCCC3)=O
7786,SP01038,O=C(NC(C=C1)=CC=C1OC(F)(F)F)NC2=CC(C(C=C3)=CC=C3Cl)=NN2C(C=C4)=CC=C4F
7787,SP01056,O=C(NC1=O)C(C(N1)=O)=CC2=CC=C(OCC)C(OC)=C2
7788,SP01064,O=C(NC1=S)C(C(N1)=O)=CC(C=C2)=CC(OC)=C2OCC
7789,SP01073,N#CC(C#N)=C(SC)SC
7790,SP00951,O=C(NC1=O)C(C(N1)=O)=CC2=CC=CS2
7791,SP00973,O=S(C(C=C1)=CC=C1NC(NC2CCCC2)=S)(N3CCCCC3)=O
7792,SP00987,O=[N+]([O-])C1=CC([N+]([O-])=O)=C(C)C=C1N/N=C/C2=CC=CS2
7793,SP00996,O=[N+]([O-])C1=CC([N+]([O-])=O)=C(C)C=C1N/N=C/C2=CC=CO2
7794,SP01007,O=[N+]([O-])C1=CC([N+]([O-])=O)=C(C)C=C1N/N=C/C2=CC=NC=C2
7795,SP01023,CCC(CC)(C#C)NC(NCCC1=CC=CC=C1)=S
7796,SP01043,O=C1/C(C(C=CC=C2)=C2N1)=C/C3=CC=CS3
7797,SP01057,O=C1/C(C(C=CC=C2)=C2N1)=C/C3=CC=C(OCC)C(OC)=C3
7798,SP01065,O=C1/C(C(C=CC=C2)=C2N1)=C/C3=CNC4=C3C=CC=C4
7799,SP01074,O=C(NC1=O)C(C(N1)=O)=CC2=CNC3=C2C=CC=C3
7800,SP00953,O=C(NC1=S)C(C(N1)=O)=CC2=CNC3=CC=CC=C23
7801,SP00975,O=S(C(C=C1)=CC=C1NC(N2CC(C)OC(C)C2)=S)(N3CCCCC3)=O
7802,SP00988,O=S(C1=CC=C(NC(N2CCC=CC2)=S)C=C1)(N3CCCCC3)=O
7803,SP00998,CC1=C(C)C(C)=C(C)C(C)=C1CNC(C)(C)C#C
7804,SP01009,O=C(NC(CC)(C#C)CC)C(C(C1=CC=CC=C1Cl)=NO2)=C2C
7805,SP01024,O=C(NC1=O)C(C(N1)=O)=CC2=CC=CN2
7806,SP01048,O=C1C(C(NC(N1)=S)=O)=CC2=CC=CN2
7807,SP01058,COC(C=C1)=C(OC)C=C1CC/N=C/C2=CC(Cl)=CC(Cl)=C2O
7808,SP01067,O=S(C(C=C1)=CC=C1NC(NC2CCCCC2)=S)(N3CCCCC3)=O
7809,SP01075,CC12C(CCC3=CC(C(C)C)=CC=C23)C(CNC(NC(C)(C)C)=O)(C)CCC1
7810,SP00957,O=C(NC1=S)C(C(N1)=O)=CC2=CC=C(Cl)C=C2
7811,SP00976,O=C(NC(C)(C)C)NCCC1=CC=CC=C1
7812,SP00989,CCOC(C=C1OCC)=C(C=C(C(N2)=O)C(NC2=O)=O)C=C1OCC
7813,SP00999,BrC1=CC=C(N2)C(/C(C2=O)=N/N)=C1
7814,SP01013,O=C(NC1=S)C(C(N1)=O)=CC2=CC=CN=C2
7815,SP01027,O=C(NC1=O)C(C(N1)=O)=CC2=NC=CC=C2
7816,SP01049,CC1C(OCCN1C(NC2=CC=C(S(N3CCCCC3)(=O)=O)C=C2)=S)C4=CC=CC=C4
7817,SP01059,FC(F)(F)C1=CC=CC(/N=C/C2=CC=CN=C2)=C1
7818,SP01068,COC1=C(OC)C=CC(CC/N=C/C2=NC=CC=C2)=C1
7819,SP01076,O=S(C1=CC=C(C=C1)/N=C/C2=CC(OCO3)=C3C=C2)(C(C=C4)=CC=C4/N=C/C(C=C5)=CC6=C5OCO6)=O
7820,SP00958,O/N=C/C1=C(OCC)C=C(OCC)C=C1OCC
7821,SP00979,C1(CC(C=C2)=CC=C2/N=C/C3=NC=CC=C3)=CC=C(/N=C/C4=NC=CC=C4)C=C1
7822,SP00990,O=S(C1=CC=C(NC(NCCC2=CC=CC=C2)=S)C=C1)(N3CCCCC3)=O
7823,SP01000,O=S(C1=CC=C(NC(N2CCCC2)=S)C=C1)(N3CCCCC3)=O
7824,SP01015,O=S(C(C=C1)=CC=C1NC(N2CC(C)CCC2)=S)(N3CCCCC3)=O
7826,SP01050,CC1=C(C)C(C)=C(C)C(C)=C1CN(CCO2)C(C)C2C3=CC=CC=C3
7827,SP01060,COC1=CC=C(C=C1)/C=N/C2=CC=C(C=C2)CC(C=C3)=CC=C3/N=C/C(C=C4)=CC=C4OC
7828,SP01069,COC1=CC=C(C=C1)/C=N/C2=CC=C(O)C=C2
7829,SP01077,C1(CC(C=C2)=CC=C2/N=C/C=C/C3=CC=CC=C3)=CC=C(/N=C/C=C/C4=CC=CC=C4)C=C1
7830,HTS00924,O=C1/C(C(C=CC=C2)=C2N1)=C/C3=C(Cl)C=CC=C3Cl
7831,HTS00938,O=C1/C(C(C=CC=C2)=C2N1)=C/C3=C(OC)C=CC=C3
7832,HTS00953,OC1=C(O)C=CC(/C=N/C2=CC=C(CC(C=C3)=CC=C3/N=C/C(C=C4)=CC(O)=C4O)C=C2)=C1
7833,HTS00972,O=C1/C(C(C=CC=C2)=C2N1)=C/C3=CC=C(OCC)C=C3
7834,HTS00993,O=C(NC1=S)C(C(N1)=O)=CC2=CC=C(N(C)CCC#N)C=C2
7835,HTS01010,O=C(NC1=O)C(C(N1)=O)=CC2=CC=C(N(C)CCC#N)C=C2
7836,HTS01031,COC1=C(OC)C(OC)=CC(/C=N/CCCN(CC2)CCN2CCC/N=C/C(C=C3OC)=CC(OC)=C3OC)=C1
7837,HTS01044,O=C1N(CCC2=CC=C(OC)C(OC)=C2)C(C(C(O)=O)CC1)C(C=C3OC)=CC(OC)=C3OC
7838,HTS01068,O=C1C(CC2=CC=C(N(C)C)C=C2)C(C=CC=C3)=C3N1
7839,HTS00916,O=C1C(CC2=CC=CS2)C(C=CC=C3)=C3N1
7840,HTS00939,O=C(O)C(C)(C)CC1=CC(C)=CC(C)=C1C(O)=O
7841,HTS00956,O=C1N(C2CCCCC2)C(C(C(O)=O)CC1)C3=CC=CC=C3Cl
7842,HTS00974,O=C(NC1=O)C(C(N1)=O)=CC2=CC=C(C)C=C2
7843,HTS00994,S=C(NCCC1=CC=C(OC)C(OC)=C1)NC2=CC(C(F)(F)F)=CC=C2
7844,HTS01011,COC1=C(OC)C=CC(CCNC(NC2=CC(OC)=CC=C2)=S)=C1
7845,HTS01032,CC(/C(C1=CC=CC=C1)=N\O)=O
7846,HTS01045,C1(C2=CC=C(C3=CC=CC=C3)C=C2)=CSC(N4CCOCC4)=N1.Br
7847,HTS01069,C1(C2=CC=CC=C2)=CSC(N3CCOCC3)=N1.Br
7848,HTS00917,OC(C(Cl)=C1)=C(/C=N/NC2=NC=C([N+]([O-])=O)C=C2)C=C1Cl
7849,HTS00941,CN(C)C1=CC=C(/C=N/NC2=NC=C([N+]([O-])=O)C=C2)C=C1
7850,HTS00957,CC(O1)CN(CC1C)C2=NC=C([N+]([O-])=O)C=C2
7851,HTS00976,O=[N+]([O-])C1=CN=C(C=C1)N2CCC=CC2
7852,HTS00995,O=[N+]([O-])C1=CC=C(N=C1)NCC2=CC=NC=C2
7853,HTS01015,NC(NC1C(CC2C1)C3C2CC=C3)=S
7854,HTS01037,O=C1C2=C(C=CC=C2)C3=NCCCN31
7855,HTS01047,O=C(NNC(C1=CC=CC=N1)=N)C2=CC=NC=C2
7856,HTS01073,O=C(NNC(C1=CC=CC=N1)=N)C2=CC=CO2
7857,HTS00918,N=C(NNC(C1=CC(OC)=C(OC)C(OC)=C1)=O)C2=NC=CC=C2
7858,HTS00942,C1(C2=CC=NC=C2)=NNC(C3=NC=CC=C3)=N1
7859,HTS00958,O=S(C1=CC=C(NC(NC(C2=CC=CC=C2)=O)=S)C=C1)(C(C=C3)=CC=C3NC(NC(C4=CC=CC=C4)=O)=S)=O
7860,HTS00981,O=C1/C(C(C=CC=C2)=C2N1)=C/C(C=C3)=CC=C3[N+]([O-])=O
7861,HTS01016,O=C(N/N=C/C1=CC=C([N+]([O-])=O)C=C1)C2=CC=CC=C2C3=NCCCN3
7862,HTS01038,O=C(NNC(NC1=CC=CC(C(F)(F)F)=C1)=S)C2=CC=CC=C2C3=NCCCN3
7863,HTS01048,O=C(NNC(NC1=C(C)C=CC=C1C)=S)C2=CC=CC=C2C3=NCCCN3
7864,HTS01074,O=C(NNC(NC1=C(Cl)C=CC=C1)=S)C(C=CC=C2)=C2C3=NCCCN3
7865,HTS00919,O=C1C2=CC=CC=C2C3N1CCCN3
7866,HTS00928,O=C1C(CC(C=C2)=CC=C2N)C3=CC=CC=C3N1
7867,HTS00944,O=C1C(CC2=CC=C(/N=C/C3=CC(Cl)=CC(Cl)=C3O)C=C2)C(C=CC=C4)=C4N1
7868,HTS00959,O=S(/C=C/C1=CC=CC=C1)(N)=O
7869,HTS00987,O=C1N2C(N(C(NC(C)C)=S)CCC2)C3=C1C=CC=C3
7870,HTS00999,O=C(C(OC)=C1)C(OC)=CC1=O
7871,HTS01021,S=C(NC)N/N=C/C1=CC=CN=C1
7872,HTS01039,CN(C)C(C=C1)=CC=C1/C=N/NC(NC)=S
7873,HTS01049,CN(CCC#N)C1=CC=C(/C=N/NC(NC)=S)C=C1
7874,HTS01075,O=C1NC2(CCCCC2)SC(SCC3=CC=C(OC)C=C3)=C1C#N
7875,HTS00920,O=C1NC(SC(SC)=C1C#N)C2=CC=C(Cl)C=C2
7876,HTS00929,OC1=NC(SC(SC)=C1C#N)C2=CC(OC)=C(OC)C(OC)=C2
7877,HTS00945,O=C1NC(SC(SC)=C1C#N)C2=C(C=CC=C3)C3=CC=C2
7878,HTS00961,O=C1NC(SC(SC)=C1C#N)C2=CC=CS2
7879,HTS00989,O=C1NC(SC(SC)=C1C#N)C2=CC=C([N+]([O-])=O)C=C2
7880,HTS01022,NC1=C(SC(SCC2=CC=CC=C2)=C1C(N)=O)C(C3=CC=CC=C3)=O
7881,HTS01041,O=C(N1)C(C#N)=C(NC2=CC=CC(OC)=C2)SC1C3=CC=C([N+]([O-])=O)C=C3
7882,HTS01050,O=C(NCC1=CC=CN=C1)C2=CC=CC=C2N
7883,HTS01076,O=C1NC(SC(NC2=CC=CC(C)=C2)=C1C#N)C3=CC=C(O)C(OC)=C3
7884,HTS00921,OC1=C(OC)C=CC=C1C(NC2=O)SC(NC3=CC=CC(OC)=C3)=C2C#N
7885,HTS00930,O=C1NC2(CCCC2)SC(NC3=CC(C)=CC=C3)=C1C#N
7886,HTS00950,O=C(NCC1=CC=CN=C1)C2=CC=CC=C2NC(C(C=C3OC)=CC(OC)=C3OC)=O
7887,HTS00965,O=C(NCC1=CC=CN=C1)C(C=CC=C2)=C2NC(C3=CC=C(Cl)C=C3)=O
7888,HTS00991,ClC(C(C=CC=C1)=C1S2)=C2NC(C3=CC=CC=C3C(NCC4=CC=CN=C4)=O)=O
7889,HTS01007,O=C(NCC1=CC=CN=C1)C2=CC=CC=C2NC(C3=CC=CO3)=O
7890,HTS01026,O=C(NCC1=CC=CN=C1)C(C=CC=C2)=C2NC(C(C)(C)C)=O
7891,HTS01042,O=C(NCCC1=CC=C(OC)C(OC)=C1)C2=CC=CC=C2/N=C/C3=C(O)C(Cl)=CC(Cl)=C3
7892,HTS01065,O=C(NCCC1=CC=C(OC)C(OC)=C1)C2=CC=CC=C2/N=C/C(C=C3)=CC=C3N(C)C
7893,HTS01077,O=C1N(CC2=CN=CC=C2)C(NC3=C1C=CC=C3)C4=C(O)C(Cl)=CC(Cl)=C4
7894,HTS00923,O=C1N(CCC(C=C2)=CC(OC)=C2OC)C(NC3=C1C=CC=C3)C(C=C4)=CC=C4N(C)C
7895,HTS00931,O=C(NCCC1=CC=C(OC)C(OC)=C1)C2=CC=CC=C2NC(C3=CC=CC=C3C)=O
7896,HTS00951,O=C(NCCC1=NC=CC=C1)C2=CC=CC=C2N
7897,HTS00966,O=C(NCCC1=NC=CC=C1)C2=CC=CC=C2NC(C(C=C3OC)=CC(OC)=C3OC)=O
7898,HTS00992,NC1=CC=CC=C1C(NCCCN2CCOCC2)=O
7899,HTS01009,O=C(NCCCN1CCOCC1)C2=CC=CC=C2NC(C3=CC=C(Cl)C=C3)=O
7900,HTS01028,S=C(NNC(C1=CC=NC=C1)=O)NC2C(C=C3)CC3C2
7901,HTS01043,S=C(NNC(C1=CC=CN=C1)=O)NC2C(C=C3)CC3C2
7902,HTS01066,S=C(NNC(C(C=C1OC)=CC(OC)=C1OC)=O)NC2C(C=C3)CC3C2
7903,HTS01078,S=C(NNC(C1=CC=CO1)=O)NC2C(C=C3)CC3C2
7904,CD05157,S=C(NNC(NC1=CC=CC=C1Cl)=S)NC2C(C=C3)CC3C2
7905,CD05189,S=C(NNC(NCCC1=CC=CC=C1)=S)NC2C(C=C3)CC3C2
7906,CD05212,S=C(NNC(NC1=C(OC)C=CC=C1)=S)NC2C(C=C3)CC3C2
7907,CD05248,S=C(NNC(N[C@@H]1[C@@H](C=C2)C[C@@H]2C1)=S)NC3[C@@H](C=C4)C[C@@H]4C3
7908,CD05270,O=C(C1=CC=CC=C1)CSC2=NN=C(SCC(C3=CC=CC=C3)=O)S2
7909,CD05285,O=C(CSC1=NN=C(SCC(C2=CC=CC([N+]([O-])=O)=C2)=O)S1)C3=CC=CC([N+]([O-])=O)=C3
7910,CD05339,N#CCSC1=NN=C(SCC#N)S1
7911,CD05358,BrC1=CC=C(C=C1)CSC2=NN=C(SCC(C=C3)=CC=C3Br)S2
7912,CD05375,NC1=CC=CC=C1N2C=CC=C2
7913,CD05395,COC1=C(OC)C=C(/C=N/NC(C2=CC=CC=C2N)=O)C=C1OC
7914,CD05160,O=C(NCCC1=NC=CC=C1)C2=C(C=CC=C2)NC(C(C=C3)=CC(Cl)=C3Cl)=O
7915,CD05192,O=C(NCCCN1CCOCC1)C2=CC=CC=C2NC(C3=CC=CC([N+]([O-])=O)=C3)=O
7916,CD05218,ClC1=C(C(NNC(/C=C/C(O)=O)=O)=O)SC2=C1C=CC=C2
7917,CD05250,CCC(NC(/C=C\C(O)=O)=O)(C#C)CC
7918,CD05275,S=C(N/N=C/C1=C(Cl)C=CC=C1)NC2C(C=C3)CC3C2
7919,CD05290,S=C(N/N=C/C1=NC=CC=C1)NC2C(C=C3)CC3C2
7920,CD05341,OC1=C(Cl)C=C(Cl)C=C1C2C3=CC=CN3C4=C(C=CC=C4)N2
7921,CD05364,COC1=CC=C(C=C1)C2C3=CC=CN3C4=CC=CC=C4N2
7922,CD05376,O=C1C(C2=CC=CC=C2)=C(C3=CC=C(C)C=C3)C(C4=CC=C(Cl)C=C4)=C1C5=CC=CC=C5
7923,CD05403,O=C(NNC(NC(OCC)=O)=S)C1=CC=CN=C1
7924,CD05164,O=C1C(C(C)=C2)=C(CC(C)1C)C(C(NC3=CC=CC(C(F)(F)F)=C3)=O)=C2C
7925,CD05196,NC(N(C(S1)=S)C2=CC=CC=C2)=C1C#N
7926,CD05220,NC1=NC(C2=CC=NC=C2)=NC3=C1C(CCCCC4)=C4S3
7927,CD05253,NC1=NC(C2=CC=C(Cl)C=C2)=NC(S3)=C1C4=C3CCCCC4
7928,CD05279,[O-][N+](C(C(CC(O)=O)=C1)=CC(OC)=C1OC)=O
7929,CD05294,O=[N+]([O-])C1=CC(OC)=C(OC)C=C1CC(OC)=O
7930,CD05342,S=C(NC1=CC=CC=C1)NC2=CC=CC=C2N3C=CC=C3
7931,CD05367,O=C(N1)/C(C2=C1C=CC=C2)=C(C)/CCC(C=C3)=CC=C3OC
7932,CD05378,NC1=NNC2=C1C(NCC)=CC(N)=[N+]2CC.[Cl-]
7933,CD05404,OC1=C(/C=N/C2=NNC3=C2C(NCC)=CC(N)=[N+]3CC)C=C(Cl)C=C1Cl.[Cl-]
7934,CD05165,S=C(N(CC1)CCC1C(OCC)=O)NC2C(C=C3)CC3C2
7935,CD05200,S=C(NC1C(CNC(NC2C(C=C3)CC3C2)=S)CCC1)NC4C(C=C5)CC5C4
7936,CD05223,O=C(C1=CC(OC)=C(OC)C(OC)=C1)NC2=C(C=CC=C2)N3CCCCC3
7937,CD05258,O=C(NC(C=CC=C1)=C1N2CCCCC2)C(C(C3=C(Cl)C=CC=C3)=NO4)=C4C
7938,CD05280,O=C(C(C=C1)=CC=C1Cl)NC2=C(C=CC=C2)N3CCCCC3
7939,CD05302,O=[N+]([O-])C1=C(C=CC(Cl)=C1)NCCC2=CC=C(OC)C(OC)=C2
7940,CD05345,COC(C=C(C=C1OC)C2NC(C=CC=C3)=C3S2)=C1OC
7941,CD05368,CN(C)C1=CC=C(C=C1)C2NC(C=CC=C3)=C3S2
7942,CD05386,OC1=CC=C(Br)C=C1C2NC(C=CC=C3)=C3S2
7943,CD05408,S=C(NNC(CC#N)=O)N[C@@H]1[C@@H](C=C2)C[C@@H]2C1
7944,CD05166,NC(NC1=NC(C(C=C2)=CC=C2[N+]([O-])=O)=CS1)=N.Br
7945,CD05203,N=C(N)NC1=NC(C(C=C2)=CC=C2C3=CC=CC=C3)=CS1.Br
7946,CD05224,N=C(N)NC1=NC(C)=CS1.Cl
7947,CD05259,COC(C=C1)=C(OC)C=C1CCNC(NCCC2=CC=CC=C2)=S
7948,CD05281,CC(C(C(C)C)=O)(C)C1=NC2=C(C=CC=C2)N1
7949,CD05305,O=C1N2C(C(C)(C)C(C(C)C)=C1)=NC3=CC=CC=C23
7950,CD05350,COC(C(OC)=C1)=C(OC)C=C1C(NN(C)C)=O
7951,CD05370,O=C(NN(C)C)C1=C(C)ON=C1C2=CC=CC=C2Cl
7952,CD05388,O=C(NC1=CC=CN=C1)C(C(C2=CC=CC=C2Cl)=NO3)=C3C
7953,CD05414,C#CC1(CCCCC1)NC(/C=C/C(O)=O)=O
7954,CD05169,O=C(NC1=CC(C(F)(F)F)=CC=C1)/C(C#N)=C(SCC2=C(C)C(C)=C(C)C(C)=C2C)/NC3=CC=CC=C3Cl
7955,CD05204,CC(C(C)=C1C)=C(CSCC(NC(C=C2)=CC=C2OC)=O)C(C)=C1C
7956,CD05225,COC1=CC=C(CCNC(/C(C#N)=C/C2=CC=CN2)=O)C=C1OC
7957,CD05260,O=C(NCC1=CC=NC=C1)/C(C#N)=C/C2=CC=CN2
7958,CD05282,CC1=CC(C)=CC=C1NC(/C(C#N)=C/C2=CC=CN2)=O
7959,CD05331,O=C(NCCC1=NC=CC=C1)/C(C#N)=C/C2=CC=CN2
7960,CD05351,O=C(NCC1CCCO1)/C(C#N)=C/C2=CC=CN2
7961,CD05371,CC(C1)(C)CC(CC1C)NC(/C(C#N)=C/C2=CC=CN2)=O
7962,CD05389,O=C(N1CCCCC1)/C(C#N)=C/C2=CC=CN2
7963,CD05416,CC(C(C)=C1C)=C(CSCC(OCC)=O)C(C)=C1C
7964,CD05172,CC(C(C)=C1C)=C(CSCC(NNC(NC2=C(Cl)C=CC=C2)=S)=O)C(C)=C1C
7965,CD05207,N#CC1=CC=C(CSCC(NC(C=C2)=CC=C2C)=O)C=C1
7966,CD05230,CC1=C(C)C(C)=C(C)C(C)=C1CSCC(NNC(NCCC2=CC=CC=C2)=S)=O
7967,CD05265,O=C(CSCC(N)=O)NC1=CC=C(OC)C=C1
7968,CD05283,O=C(C1=CC=CC=C1)C(C(C)=C2C)=C(C)C(C)=C2C
7969,CD05333,S=C(NNC(CSCC1=C(C)C(C)=C(C)C(C)=C1C)=O)NC2C(C=C3)CC3C2
7970,CD05353,CC1=C(C)C(C)=C(C)C(C)=C1CSCC(NNC(NC2=CC(OC)=CC=C2)=S)=O
7971,CD05372,CC(C(C)=C1C)=C(C(CC)=O)C(C)=C1C
7972,CD05391,O=C(CSCC(N)=O)NC(C=C1)=CC=C1F
7973,CD05417,O=C(C1=CC(OC)=C(OC)C(OC)=C1)C(C(C)=C2C)=C(C)C(C)=C2C
7974,CD05179,CC(C(C)=C1C)=C(CSCC(N/N=C/C=C/C2=CC=CC=C2)=O)C(C)=C1C
7975,CD05208,ClC1=C(C=CC=C1)NC(NCC2=CC=C(C#N)C=C2)=S
7976,CD05239,CC1=C(C)C(C)=C(C)C(C)=C1CSCC(N/N=C/C(C=C2)=CC(Cl)=C2Cl)=O
7977,CD05268,COC1=C(OC)C=C(C(NC(C=C2)=CC=C2CC#N)=O)C=C1OC
7978,CD05284,N#C/C(C1=CC=C(NC(C2=CC(OC)=C(OC)C(OC)=C2)=O)C=C1)=C\C3=CC(OCO4)=C4C=C3
7979,CD05336,OC(C1=CC=CC=C1)C2=C(C)C(C)=C(C)C(C)=C2C
7980,CD05357,CC(C(C)=C1C)=C(C(O)C)C(C)=C1C
7981,CD05373,CC(C(C)=C1C)=C(C(C)=C1C)CC(CCC2CC3=C(C)C(C)=C(C)C(C)=C3C)C2=O
7982,CD05392,ClC1=CC=C(C(NC2=CC=C(CC#N)C=C2)=O)C=C1
7983,CD05418,COC1=CC=C(OCCC(NN)=O)C=C1
7984,BTB04417,OC(C1=CC=CC=C1)(CC)C2=CC=CC=C2N
7985,BTB04431,O=C(C1=CC=C([N+]([O-])=O)C=C1)C(C(C)=C2C)=C(C)C(C)=C2C
7986,BTB04458,S=C(NC(C1)C2CC1C=C2)N/N=C/C3=CC=C(C)C(OC)=C3
7987,BTB04467,S=C(N/N=C/C1=C(O)C(Cl)=CC(Cl)=C1)NC2C(C=C3)CC3C2
7988,BTB04488,S=C(N/N=C/C=C/C1=CC=CC=C1)NC2C(C=C3)CC3C2
7989,BTB04501,S=C(N/N=C/C(C=C1)=CC=C1[N+]([O-])=O)NC2C(C=C3)CC3C2
7991,BTB04536,S=C(NNC(CCOC1=CC=C(OC)C=C1)=O)NC2=CC(OC)=CC=C2
7992,BTB04564,S=C(N/N=C/C1=CC=CS1)NC2C(C=C3)CC3C2
7994,BTB04418,S=C(N/N=C/C1=CC(OC)=C(OC)C(OC)=C1)NC2C(C=C3)CC3C2
7995,BTB04438,O=C(C(C=C1)=CC=C1N(C)C)NN
7996,BTB04459,ClC(C=C1)=C(C=C1Cl)NC(NNC(CCOC2=CC=C(OC)C=C2)=O)=S
7997,BTB04469,CC1=C(NC(NNC(CCOC2=CC=C(OC)C=C2)=O)=S)C=CC(C)=C1
7998,BTB04490,CCC1(C2=CC=CC=C2)C(C=CC=C3)=C3NC(/C=C/C4=CC=CC=C4)O1
7999,BTB04502,COC1=CC=C(OCCC(N/N=C/C=C/C2=CC=CC=C2)=O)C=C1
8000,BTB04520,OC1=C(Cl)C=C(Cl)C=C1/C=N/NC(C(C=C2)=CC=C2N(C)C)=O
8001,BTB04537,COC(C(OC)=C1)=C(OC)C=C1/C=N/NC(C(C=C2)=CC=C2N(C)C)=O
8002,BTB04568,OC1=C(OC)C=C(/C=N/NC(C(C=C2)=CC=C2N(C)C)=O)C=C1
8003,BTB04588,CC(C(C)=C1C)=C(CSCC(N/N=C/C2=CC(OC)=C(OC)C(OC)=C2)=O)C(C)=C1C
8004,BTB04420,CC(C(C)=C1C)=C(CSCC(N/N=C/C(C=C2)=CC=C2[N+]([O-])=O)=O)C(C)=C1C
8005,BTB04450,ClC1=C(C=CC=C1)C2=NOC(C)=C2C(N)=O
8006,BTB04460,ClC1=CC(N(C)C)=CC=C1/C=N/NC(C2=CC=C(N(C)C)C=C2)=O
8007,BTB04481,CC1=C(C)C(C)=C(C)C(C)=C1CSCC(N/N=C/C2=CC(Cl)=CC(Cl)=C2O)=O
8008,BTB04492,O=C(NNC(C(C=C1)=CC=C1Cl)=O)C2=CC=C(N(C)C)C=C2
8009,BTB04503,CC1=C(C)C(C)=C(C)C(C)=C1C(C)OC(C)C(C(C)=C2C)=C(C)C(C)=C2C
8010,BTB04521,C=C(C1=CC=CC=C1)C(C=C2)=CC=C2OC
8011,BTB04540,O=C(NNC(C(C=C1)=CC=C1N(C)C)=O)C(C=C2OC)=CC(OC)=C2OC
8012,BTB04571,CC1=C(C)C(C)=C(C)C(C)=C1CSCC(NNC(C2=CC=C(Cl)C=C2)=O)=O
8013,BTB04589,COC(C(OC)=C1)=C(OC)C=C1C(NNC(CSCC2=C(C)C(C)=C(C)C(C)=C2C)=O)=O
8015,BTB04451,O=C(C1=CC=C(Cl)C=C1)C2=C(C)C(C)=C(C)C(C)=C2C
8016,BTB04461,O=C(NNC(COC1=CC=CC=C1)=O)C(C=C2)=CC=C2N(C)C
8017,BTB04482,CC(C(C)=C1C)=C(C(C)=C1C)CC(CC/C2=C\C=C\C3=CC=CC=C3)C2=O
8018,BTB04494,S=C(NNC(C(C=C1)=CC=C1N(C)C)=O)NC2=CC=CC(OC)=C2
8019,BTB04505,S=C(NNC(C(C=C1)=CC=C1N(C)C)=O)NC2C(C=C3)CC3C2
8020,BTB04524,O=C(NNC(NC)=S)C1=CC=C(N(C)C)C=C1
8021,BTB04545,CC(C(C)=C1C)=C(CSCC(NNC(C(C=C2)=C(Cl)C=C2Cl)=O)=O)C(C)=C1C
8023,BTB04590,OC1=C(Br)C=C(Br)C=C1/C=N/NC(C(C=C2)=CC=C2N(C)C)=O
8024,BTB04422,O=C(NNC(/C=C\C(O)=O)=O)C1=CC=C(N(C)C)C=C1
8025,BTB04452,S=C(N(CCC#N)CC1=CC=CN=C1)NC2C(C=C3)CC3C2
8026,BTB04462,S=C(N(CCC#N)CC1CCCO1)NC2C(C=C3)CC3C2
8027,BTB04483,S=C(N(CCC#N)CC1=CC=NC=C1)NC2C(C=C3)CC3C2
8028,BTB04495,COC1=CC(CCNC(/C(C#N)=N/NC(C=C2)=CC=C2OC)=O)=CC=C1OC
8029,BTB04506,CC(C(C(C)=O)=NNC(C=C1)=CC=C1OC)=O
8030,BTB04525,ClC1=CC=CC(Cl)=C1C2=NOC(C)=C2C(NN)=O
